,Fajr,Shorouq,Zohr,Asr,Maghrib,Isha
2018-06-09,3.494298737728954,5.058948416434473,11.874369418699038,15.234757438933386,18.689790420963604,20.189790420963604
2018-06-10,3.4928350240671246,5.059162425303254,11.877642630166035,15.236436008251577,18.696122835028817,20.196122835028817
2018-06-11,3.4918150316373,5.059689565673967,11.880979760501686,15.23829914048732,18.702269955329406,20.202269955329406
2018-06-12,3.4912373896566358,5.06052582941895,11.884374819354933,15.240344254221517,18.708223809290917,20.208223809290917
2018-06-13,3.4911002282141226,5.0616669248616475,11.887821707074686,15.242568376887466,18.713976489287724,20.213976489287724
2018-06-14,3.4914011749858904,5.063108282260402,11.891314224957807,15.24496814496932,18.71952016765521,20.21952016765521
2018-06-15,3.492137353417027,5.064845060027281,11.894846085794255,15.247539805378306,18.72484711156123,20.22484711156123
2018-06-16,3.493305382419379,5.066872151673075,11.898410924677334,15.250279218030654,18.729949697681594,20.229949697681594
2018-06-17,3.4949013776299402,5.069184193469671,11.902002310049427,15.253181859648322,18.734820426629184,20.234820426629184
2018-06-18,3.496920954263464,5.071775572815786,11.905613754950789,15.256242828795125,18.739451937085793,20.239451937085793
2018-06-19,3.49935923158106,5.074640437286283,11.909238728435856,15.259456852151626,18.743837019585428,20.243837019585428
2018-06-20,3.502210838990422,5.077772704346035,11.912870667124976,15.262818292028925,18.747968629903916,20.247968629903916
2018-06-21,3.50546992377701,5.081166071700091,11.916502986853201,15.266321155108436,18.75183990200631,20.25183990200631
2018-06-22,3.509130160458591,5.084814028252611,11.920129094381416,15.269959102391034,18.755444160510223,20.255444160510223
2018-06-23,3.51318476174319,5.088709865642407,11.923742399133479,15.273725460330152,18.75877493262455,20.25877493262455
2018-06-24,3.517626491057923,5.092846690318361,11.927336324921596,15.2776132331143,18.76182595952483,20.26182595952483
2018-06-25,3.522447676606479,5.097217436116249,11.930904321623467,15.281615116058429,18.764591207130685,20.264591207130685
2018-06-26,3.5276402269035625,5.10181487729709,11.934439876776356,15.285723510057533,18.76706487625562,20.26706487625562
2018-06-27,3.533195647720044,5.106631642000277,11.93793652704945,15.28993053704495,18.769241412098623,20.269241412098623
2018-06-28,3.5391050603682945,5.111660226068089,11.941387869562142,15.294228056396719,18.771115513056195,20.271115513056195
2018-06-29,3.545359221243432,5.116893007191681,11.944787573012153,15.298607682212987,18.772682138832625,20.272682138832625
2018-06-30,3.551948542530072,5.122322259329187,11.948129388580746,15.303060801404095,18.773936517832304,20.273936517832304
2018-07-01,3.5588631139778606,5.127940167346574,11.951407160584756,15.307578592505497,18.77487415382294,20.27487415382294
2018-07-02,3.5660927256385424,5.133738841827036,11.9546148368428,15.312152045137545,18.775490831858566,20.275490831858566
2018-07-03,3.5736268914557527,5.139710333998106,11.957746478728549,15.31677198002669,18.77578262345899,20.27578262345899
2018-07-04,3.581454873592813,5.145846650724166,11.960796270884467,15.32142906950057,18.775745891044767,20.275745891044767
2018-07-05,3.58956570737889,5.152139769510622,11.963758530569802,15.326113858365897,18.77537729162898,20.27537729162898
